precision,recall,threshold
0.5089982156512873,1.0,-14.224609
0.5090241664117467,1.0,-14.224003
0.5090501198184877,1.0,-14.223289
0.5090760758719152,1.0,-14.218685
0.5091020345724339,1.0,-14.214907
0.5091279959204488,1.0,-14.214161
0.5091539599163649,1.0,-14.214046
0.5091799265605875,1.0,-14.210363
0.5092058958535217,1.0,-14.208395
0.5092318677955728,1.0,-14.208356
0.5092578423871461,1.0,-14.204747
0.5092838196286472,1.0,-14.204479
0.5093097995204816,1.0,-14.204441
0.5093357820630547,1.0,-14.204134
0.5093617672567726,1.0,-14.197299
0.5093877551020408,1.0,-14.195675
0.5094137455992652,1.0,-14.195357
0.509439738748852,1.0,-14.19336
0.5094657345512068,1.0,-14.191443
0.5094917330067361,1.0,-14.190899
0.5095177341158459,1.0,-14.18963
0.5095437378789426,1.0,-14.188034
0.5095697442964324,1.0,-14.187763
0.509595753368722,1.0,-14.187717
0.5096217650962177,1.0,-14.18768
0.5096477794793262,1.0,-14.187397
0.5096737965184542,1.0,-14.186542
0.5096998162140086,1.0,-14.184818
0.5097258385663961,1.0,-14.184153
0.5097518635760236,1.0,-14.184115
0.5097778912432984,1.0,-14.181695
0.5098039215686274,1.0,-14.180848
